prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod3,10,2.0
prod4,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod2,10,2.0
prod2,10,2.0
prod2,10,2.0
prod2,10,2.0
prod2,10,2.0
prod3,10,2.0
prod3,10,2.0
prod3,10,2.0
prod3,10,2.0
prod3,10,2.0
prod4,10,2.0
prod4,10,2.0
prod4,10,2.0
prod4,10,2.0
prod4,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod0,10,2.0
prod2,10,2.0
prod2,10,2.0
prod2,10,2.0
prod2,10,2.0
prod1,10,2.0
prod3,10,2.0
prod3,10,2.0
prod3,10,2.0
prod3,10,2.0
prod2,10,2.0
prod4,10,2.0
prod4,10,2.0
prod4,10,2.0
prod4,10,2.0
prod3,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod4,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod2,10,2.0
prod2,10,2.0
prod0,10,2.0
prod2,10,2.0
prod2,10,2.0
prod3,10,2.0
prod3,10,2.0
prod1,10,2.0
prod3,10,2.0
prod3,10,2.0
prod4,10,2.0
prod4,10,2.0
prod2,10,2.0
prod4,10,2.0
prod4,10,2.0
prod0,10,2.0
prod0,10,2.0
prod3,10,2.0
prod0,10,2.0
prod0,10,2.0
prod1,10,2.0
prod1,10,2.0
prod4,10,2.0
prod1,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod0,10,2.0
prod1,10,2.0
prod0,10,2.0
prod1,10,2.0
prod2,10,2.0
prod1,10,2.0
prod2,10,2.0
prod0,10,2.0
prod3,10,2.0
prod2,10,2.0
prod3,10,2.0
prod3,10,2.0
prod0,10,2.0
prod1,10,2.0
prod4,10,2.0
prod4,10,2.0
prod4,10,2.0
prod1,10,2.0
prod2,10,2.0
prod0,10,2.0
prod0,10,2.0
prod2,10,2.0
prod0,10,2.0
prod3,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod0,10,2.0
prod3,10,2.0
prod4,10,2.0
prod1,10,2.0
prod0,10,2.0
prod4,10,2.0
prod1,10,2.0
prod2,10,2.0
prod2,10,2.0
prod0,10,2.0
prod0,10,2.0
prod3,10,2.0
prod0,10,2.0
prod3,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod4,10,2.0
prod4,10,2.0
prod2,10,2.0
prod0,10,2.0
prod0,10,2.0
prod3,10,2.0
prod1,10,2.0
prod1,10,2.0
prod4,10,2.0
prod0,10,2.0
prod0,10,2.0
prod0,10,2.0
prod1,10,2.0
prod1,10,2.0
prod1,10,2.0
prod2,10,2.0
prod2,10,2.0
prod0,10,2.0
prod0,10,2.0
prod3,10,2.0
prod3,10,2.0
prod1,10,2.0
prod1,10,2.0
prod4,10,2.0
prod4,10,2.0
