warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
warmup,1,1.0
